User/ID, SceneNR, Blink, Green/Blue, TotalTime, TimeBeforeBlink, SceneTime, POI, DiffFromPOI, AverageTotalDiff
12, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 112,0544, 9,30763630662113, 200,416666666666, 49, -39,6923636933789, -34,09456
12, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 127,2754, 15,2210207115859, 83,299999999999, 44, -28,7789792884141, -33,61132
12, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 138,9809, 11,7054601116106, 130,483333333332, 45, -33,2945398883894, -33,58493
12, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 154,4508, 15,4698748914525, 40,833333333332, 0, 15,4698748914525, -29,81148
14, Timeline1 (UnityEngine.PlayableDirector), 1, False, 6,217694, 6,21769439335912, 56,316666666666, 0, 6,21769439335912, 6,217694
14, Timeline2 (UnityEngine.PlayableDirector), 2, True, 12,82816, 6,61046989727765, 117,366666666666, 66, -59,3895301027223, -26,58592
14, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 19,20602, 6,3778564017266, 110,133333333332, 58, -51,6221435982734, -34,93133
14, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 25,61679, 6,41077198088169, 194,049999999999, 34, -27,5892280191183, -33,0958
14, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 31,8777, 6,26090691331774, 256,133333333332, 62, -55,7390930866823, -37,62446
14, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 39,98669, 8,10899628978223, 90,316666666666, 38, -29,8910037102178, -36,33555
14, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 49,96134, 9,9746425896883, 75,183333333332, 20, -10,0253574103117, -32,57695
14, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 57,88778, 7,92644628323615, 243,599999999999, 69, -61,0735537167639, -36,13903
14, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 63,89985, 6,01206639781594, 109,491067597455, 57, -50,9879336021841, -37,78891
14, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 70,26022, 6,36037201061845, 200,416666666666, 49, -42,6396279893816, -38,27398
