Time, ButtonPressRate, AveragePressRate
5.112648, 0, 0
3,109658, 158,0911, 139,0922
3,11409, 158,1963, 139,1347
3,127263, 157,817, 139,1761
3,133075, 157,846, 139,2174
3,13983, 157,8229, 139,2585
3,144182, 157,9318, 139,2996
3,148732, 158,0295, 139,3408
3,153854, 158,0956, 139,3819
3,158267, 158,2003, 139,4231
3,162781, 158,2991, 139,4643
3,171036, 158,1933, 139,5051
3,176675, 158,2305, 139,5458
3,181944, 158,2876, 139,5865
3,186634, 158,3759, 139,6271
3,192238, 158,4144, 139,6677
3,196465, 158,5272, 139,7084
3,203619, 158,4815, 139,7487
3,209719, 158,4929, 139,7889
3,214928, 158,552, 139,8291
3,220665, 158,5827, 139,8692
3,225578, 158,6574, 139,9093
3,230428, 158,7353, 139,9493
3,237998, 158,6674, 139,989
3,241976, 158,7915, 140,0289
3,246241, 158,8999, 140,0688
3,25118, 158,972, 140,1086
3,255953, 159,0528, 140,1485
3,260836, 159,1275, 140,1884
3,268173, 159,0716, 140,228
3,273237, 159,1364, 140,2675
3,278866, 159,171, 140,307
3,284736, 159,1928, 140,3463
3,291107, 159,188, 140,3855
3,296172, 159,2521, 140,4247
3,304189, 159,1609, 140,4634
3,31036, 159,1667, 140,5021
3,315348, 159,2344, 140,5407
3,329759, 158,8113, 140,5783
3,338632, 158,678, 140,6155
3,343767, 158,7382, 140,6526
3,348749, 158,8062, 140,6897
3,35385, 158,8677, 140,7268
3,358859, 158,9339, 140,7639
3,36383, 159,0017, 140,801
3,372202, 158,895, 140,8377
3,378814, 158,8787, 140,8742
3,384517, 158,9088, 140,9106
3,39069, 158,915, 140,9469
3,396078, 158,9609, 140,9832
3,403468, 158,9052, 141,0191
3,408861, 158,9508, 141,0551
3,413254, 159,0467, 141,0911
3,418371, 159,1058, 141,127
3,422924, 159,1932, 141,163
3,427685, 159,2699, 141,199
3,432822, 159,3274, 141,235
3,440147, 159,2747, 141,2707
3,445575, 159,3173, 141,3064
3,450636, 159,3782, 141,342
3,455944, 159,4265, 141,3776
3,46005, 159,5348, 141,4133
3,465056, 159,5978, 141,449
3,471982, 159,5649, 141,4844
3,477419, 159,6062, 141,5198
3,48327, 159,6268, 141,5551
3,489835, 159,6119, 141,5902
3,495004, 159,6662, 141,6253
3,501564, 159,6514, 141,6603
3,508443, 159,6211, 141,695
3,512745, 159,7177, 141,7298
3,518124, 159,7611, 141,7645
3,532498, 159,3638, 141,7984
3,541812, 159,2158, 141,8318
3,546131, 159,3111, 141,8653
3,551387, 159,3607, 141,8988
3,557182, 159,384, 141,9321
3,561796, 159,4643, 141,9655
3,567595, 159,4872, 141,9988
3,573971, 159,482, 142,032
3,578847, 159,5492, 142,0652
3,584259, 159,5904, 142,0983
3,588964, 159,6655, 142,1315
3,593277, 159,7591, 142,1647
3,597736, 159,8456, 142,1979
3,604657, 159,8137, 142,2309
3,60954, 159,8794, 142,264
3,61458, 159,9375, 142,297
3,620594, 159,9489, 142,3299
3,625076, 160,0333, 142,3629
3,629529, 160,1188, 142,3959
3,637028, 160,0592, 142,4287
3,642404, 160,1005, 142,4614
3,648556, 160,105, 142,494
3,653622, 160,1608, 142,5266
3,658259, 160,2368, 142,5592
3,663137, 160,3011, 142,5919
3,670911, 160,2287, 142,6242
3,676222, 160,2725, 142,6565
3,681916, 160,2981, 142,6888
3,687645, 160,322, 142,721
3,692349, 160,3938, 142,7531
3,697415, 160,4485, 142,7853
3,704541, 160,4068, 142,8173
3,709117, 160,4841, 142,8493
3,7135, 160,5702, 142,8813
3,718623, 160,6216, 142,9134
3,734027, 160,1961, 142,9445
3,740511, 160,185, 142,9755
3,74491, 160,27, 143,0066
3,749482, 160,3467, 143,0376
3,755481, 160,3577, 143,0686
3,759727, 160,4491, 143,0997
3,76531, 160,4789, 143,1306
3,775868, 160,2809, 143,1612
3,784149, 160,1878, 143,1914
3,790669, 160,1751, 143,2215
3,79765, 160,1416, 143,2514
3,808085, 159,952, 143,281
3,812967, 160,0138, 143,3105
3,819808, 159,9872, 143,3398
3,825122, 160,0293, 143,3692
3,829436, 160,1163, 143,3985
3,836751, 160,0683, 143,4277
3,843965, 160,025, 143,4568
3,850121, 160,0292, 143,4857
3,855448, 160,0703, 143,5146
3,860399, 160,1281, 143,5435
3,865286, 160,1885, 143,5724
3,873278, 160,1108, 143,601
3,879496, 160,112, 143,6296
3,886115, 160,0955, 143,658
3,892937, 160,0701, 143,6863
3,896882, 160,1717, 143,7147
3,907054, 159,9986, 143,7427
3,911485, 160,0786, 143,7707
3,915637, 160,1705, 143,7988
3,921488, 160,1877, 143,8268
3,940963, 159,6104, 143,8537
3,945395, 159,69, 143,8807
3,949402, 159,7879, 143,9077
3,953962, 159,8615, 143,9348
3,957983, 159,9584, 143,962
3,961444, 160,0793, 143,9893
3,96742, 160,091, 144,0165
3,974451, 160,0571, 144,0435
3,979906, 160,0913, 144,0705
3,9853, 160,128, 144,0975
3,991765, 160,1186, 144,1244
3,996054, 160,2026, 144,1513
4,004516, 160,1074, 144,178
4,010037, 160,1384, 144,2047
4,013703, 160,2487, 144,2314
4,019805, 160,2546, 144,2581
4,02497, 160,3005, 144,2847
4,030282, 160,34, 144,3113
4,036131, 160,3565, 144,3379
4,043472, 160,3095, 144,3643
4,048522, 160,36, 144,3907
4,05417, 160,3849, 144,4171
4,058494, 160,4658, 144,4435
4,064887, 160,4589, 144,4698
4,074629, 160,3109, 144,4957
4,081059, 160,3029, 144,5216
4,087687, 160,2865, 144,5474
4,094357, 160,2684, 144,573
4,104409, 160,1091, 144,5983
4,11201, 160,0526, 144,6234
4,118186, 160,0556, 144,6485
4,124166, 160,0667, 144,6735
4,144164, 159,4987, 144,6975
4,1503, 159,5042, 144,7214
4,156951, 159,4885, 144,7452
4,16657, 159,3515, 144,7688
4,175985, 159,2234, 144,792
4,182874, 159,1986, 144,8151
4,189801, 159,1724, 144,8381
4,196483, 159,1562, 144,861
4,206104, 159,0213, 144,8837
4,212613, 159,0124, 144,9062
4,219753, 158,9781, 144,9286
4,22627, 158,969, 144,9509
4,235941, 158,8335, 144,973
4,243017, 158,8023, 144,9949
4,249195, 158,8071, 145,0167
4,253435, 158,8891, 145,0387
4,260856, 158,8442, 145,0604
4,270928, 158,6943, 145,0819
4,279126, 158,6192, 145,1032
4,28702, 158,5565, 145,1243
4,294428, 158,5131, 145,1453
4,303109, 158,4199, 145,1661
4,312717, 158,2907, 145,1866
4,320378, 158,2382, 145,2069
4,327883, 158,192, 145,2272
4,350461, 157,5619, 145,2463
4,357995, 157,5161, 145,2654
